Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsAllInputToPhotonLatency,MsClickToPhotonLatency
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7130.2198,NA,6.66750000000000,6.66540000000000,0.13860000000000,0.56720000000000,0.5770,NA,7123.6716,6.6868,6.5482,0.1386,0.4472,6.6682,0.7122,5.9560,-0.1392,7123.6716,1.1202,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7136.8304,NA,6.61060000000000,6.56140000000000,0.09650000000000,0.51910000000000,0.5278,NA,7130.3584,6.5685,6.4720,0.0965,0.4286,6.5625,0.6609,5.9016,0.1254,7130.3584,1.6729,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7143.4784,NA,6.64800000000000,6.80100000000000,0.13910000000000,0.62420000000000,0.6808,NA,7136.9269,6.6906,6.5515,0.1391,0.4226,6.7531,0.7586,5.9945,-0.2325,7136.9269,1.4836,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7150.1925,NA,6.71410000000000,6.62930000000000,0.19270000000000,0.48020000000000,0.5960,NA,7143.6175,6.7677,6.5750,0.1927,0.4851,6.5701,0.6597,5.9104,0.0613,7143.6175,1.1073,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7156.8435,NA,6.65100000000000,6.76980000000000,0.11570000000000,0.70320000000000,0.7148,NA,7150.3852,6.5740,6.4583,0.1157,0.2875,6.8740,0.8358,6.0382,-0.0021,7150.3852,1.3685,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7163.4995,NA,6.65600000000000,6.55200000000000,0.11540000000000,0.45200000000000,0.6108,NA,7156.9592,6.6557,6.5403,0.1154,0.5875,6.4048,0.5998,5.8050,0.0220,7156.9592,1.4315,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7170.1966,NA,6.69710000000000,6.74330000000000,0.09720000000000,0.64730000000000,0.6570,NA,7163.6149,6.6789,6.5817,0.0972,0.3366,6.8924,0.7759,6.1165,-0.0876,7163.6149,1.6644,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7176.9740,NA,6.77740000000000,6.77850000000000,0.10710000000000,0.59730000000000,0.6581,NA,7170.2938,6.7873,6.6802,0.1071,0.5501,6.7274,0.7504,5.9770,-0.0996,7170.2938,1.9503,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7183.4760,NA,6.50200000000000,6.36780000000000,0.12530000000000,0.45740000000000,0.5239,NA,7177.0811,6.5202,6.3949,0.1253,0.4902,6.3621,0.5899,5.7722,0.4195,7177.0811,1.3157,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7190.1599,NA,6.68390000000000,6.89860000000000,0.11600000000000,0.66000000000000,0.7386,NA,7183.6013,6.6746,6.5586,0.1160,0.3321,6.8865,0.7983,6.0882,-0.3784,7183.6013,1.7160,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7196.7991,NA,6.63920000000000,6.55620000000000,0.12310000000000,0.48590000000000,0.6556,NA,7190.2759,6.6463,6.5232,0.1231,0.5440,6.4651,0.6299,5.8352,0.1184,7190.2759,1.2705,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7203.4739,NA,6.67480000000000,6.55600000000000,0.10710000000000,0.48030000000000,0.5368,NA,7196.9222,6.6588,6.5517,0.1071,0.3628,6.6692,0.6138,6.0554,0.0903,7196.9222,1.8130,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7210.8179,NA,7.34400000000000,7.45110000000000,0.09950000000000,0.58700000000000,0.6439,NA,7203.5810,7.3364,7.2369,0.0995,0.3732,7.4507,0.9470,6.5037,-0.7923,7203.5810,1.7752,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7216.8309,NA,6.01300000000000,5.88810000000000,0.12070000000000,0.45900000000000,0.5190,NA,7210.9174,6.0342,5.9135,0.1207,0.4875,5.8850,0.6439,5.2411,1.4483,7210.9174,1.1641,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7223.4536,NA,6.62270000000000,6.83120000000000,0.10410000000000,0.71400000000000,0.7275,NA,7216.9516,6.6061,6.5020,0.1041,0.3383,6.8777,0.8901,5.9876,-0.7970,7216.9516,1.4921,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7230.2286,NA,6.77500000000000,6.71210000000000,0.12040000000000,0.54050000000000,0.6646,NA,7223.5577,6.7913,6.6709,0.1204,0.6099,6.6015,0.6351,5.9664,-0.1060,7223.5577,1.7035,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7236.8166,NA,6.58800000000000,6.68240000000000,0.10640000000000,0.70280000000000,0.7590,NA,7230.3490,6.5740,6.4676,0.1064,0.4201,6.7503,0.8413,5.9090,0.1089,7230.3490,2.3829,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7243.5168,NA,6.70020000000000,6.60230000000000,0.11660000000000,0.60170000000000,0.6611,NA,7236.9230,6.7104,6.5938,0.1166,0.5964,6.5991,0.7869,5.8122,-0.0283,7236.9230,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7250.3953,NA,6.87850000000000,6.75160000000000,0.09480000000000,0.47630000000000,0.5342,NA,7243.6334,6.8567,6.7619,0.0948,0.4851,6.7531,0.6639,6.0892,-0.0412,7243.6334,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7256.7931,NA,6.39780000000000,6.51510000000000,0.09670000000000,0.59530000000000,0.6515,NA,7250.4901,6.3997,6.3030,0.0967,0.3815,6.5168,0.7992,5.7176,0.3416,7250.4901,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7263.3903,NA,6.59720000000000,6.66530000000000,0.11860000000000,0.45550000000000,0.7196,NA,7256.8898,6.6191,6.5005,0.1186,0.4986,6.4574,0.6488,5.8086,-0.2656,7256.8898,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7270.0320,NA,6.64170000000000,6.55290000000000,0.09640000000000,0.56890000000000,0.6308,NA,7263.5089,6.6195,6.5231,0.0964,0.3369,6.7551,0.7011,6.0540,0.0662,7263.5089,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7276.7006,NA,6.66860000000000,6.62790000000000,0.11470000000000,0.51130000000000,0.5901,NA,7270.1284,6.6869,6.5722,0.1147,0.4725,6.6110,0.6392,5.9718,-0.0084,7270.1284,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7283.6371,NA,6.93650000000000,6.70480000000000,0.11030000000000,0.30330000000000,0.3584,NA,7276.8153,6.9321,6.8218,0.1103,0.3966,6.7285,0.6473,6.0812,-0.0179,7276.8153,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7290.0421,NA,6.40500000000000,6.77030000000000,0.12090000000000,0.71250000000000,0.7237,NA,7283.7474,6.4156,6.2947,0.1209,0.1930,6.8142,0.8931,5.9211,0.1618,7283.7474,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7296.7228,NA,6.68070000000000,6.67800000000000,0.10460000000000,0.46680000000000,0.7210,NA,7290.1630,6.6644,6.5598,0.1046,0.5916,6.4350,0.6057,5.8293,-0.2624,7290.1630,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7303.3620,NA,6.63920000000000,6.46100000000000,0.10750000000000,0.47250000000000,0.5428,NA,7296.8274,6.6421,6.5346,0.1075,0.3622,6.6449,0.6052,6.0397,0.2034,7296.8274,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7310.0320,NA,6.67000000000000,6.71400000000000,0.11180000000000,0.56540000000000,0.5868,NA,7303.4695,6.6743,6.5625,0.1118,0.3650,6.7629,0.6917,6.0712,-0.0719,7303.4695,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7316.6953,NA,6.66330000000000,6.66530000000000,0.17840000000000,0.53470000000000,0.5888,NA,7310.1438,6.7299,6.5515,0.1784,0.4536,6.6326,0.6839,5.9487,0.0090,7310.1438,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7323.3763,NA,6.68100000000000,6.75790000000000,0.08700000000000,0.60680000000000,0.6657,NA,7316.8737,6.5896,6.5026,0.0870,0.3563,6.7531,0.7933,5.9598,-0.0280,7316.8737,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7330.0553,NA,6.67900000000000,6.65730000000000,0.10610000000000,0.49080000000000,0.6440,NA,7323.4633,6.6981,6.5920,0.1061,0.5198,6.5630,0.6726,5.8904,-0.0677,7323.4633,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7336.7559,NA,6.70060000000000,6.75310000000000,0.12830000000000,0.63950000000000,0.6965,NA,7330.1614,6.7228,6.5945,0.1283,0.3847,6.8493,0.7939,6.0554,-0.0550,7330.1614,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7343.4189,NA,6.66300000000000,6.45740000000000,0.12610000000000,0.42960000000000,0.4909,NA,7336.8842,6.6608,6.5347,0.1261,0.5112,6.4531,0.6547,5.7984,0.2654,7336.8842,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7350.3345,NA,6.91560000000000,6.80460000000000,0.11090000000000,0.32290000000000,0.3799,NA,7343.5450,6.9004,6.7895,0.1109,0.3035,6.8089,0.7055,6.1034,-0.1438,7343.5450,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7356.8150,NA,6.48050000000000,6.70570000000000,0.09700000000000,0.59760000000000,0.6051,NA,7350.4454,6.4666,6.3696,0.0970,0.2120,6.7552,0.8502,5.9050,0.1947,7350.4454,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7363.3623,NA,6.54730000000000,6.68390000000000,0.12290000000000,0.45790000000000,0.7417,NA,7356.9120,6.5732,6.4503,0.1229,0.5006,6.4076,0.5980,5.8096,-0.2173,7356.9120,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7370.2318,NA,6.86950000000000,6.64740000000000,0.10770000000000,0.51110000000000,0.5196,NA,7363.4852,6.8543,6.7466,0.1077,0.3350,6.9227,0.6636,6.2591,-0.0742,7363.4852,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7376.7061,NA,6.47430000000000,6.47120000000000,0.17890000000000,0.44980000000000,0.5165,NA,7370.3395,6.5455,6.3666,0.1789,0.4034,6.4130,0.5944,5.8186,0.3831,7370.3395,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7383.5456,NA,6.83950000000000,6.79860000000000,0.11030000000000,0.46660000000000,0.4756,NA,7376.8850,6.7709,6.6606,0.1103,0.2709,6.8563,0.7564,6.0999,-0.2531,7376.8850,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7390.0640,NA,6.51840000000000,6.77450000000000,0.11610000000000,0.71960000000000,0.7317,NA,7383.6559,6.5242,6.4081,0.1161,0.3563,6.7714,0.8618,5.9096,-0.0036,7383.6559,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7396.6998,NA,6.63580000000000,6.64800000000000,0.14050000000000,0.47270000000000,0.7439,NA,7390.1801,6.6602,6.5197,0.1405,0.6035,6.3889,0.6126,5.7763,-0.1238,7390.1801,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7403.4019,NA,6.70210000000000,6.48920000000000,0.09720000000000,0.46840000000000,0.5310,NA,7396.8403,6.6588,6.5616,0.0972,0.3322,6.6978,0.6106,6.0872,0.1710,7396.8403,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7410.0432,NA,6.64130000000000,6.64050000000000,0.12170000000000,0.46960000000000,0.5302,NA,7403.4991,6.6658,6.5441,0.1217,0.3712,6.6425,0.6629,5.9796,0.0183,7403.4991,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7416.6962,NA,6.65300000000000,6.73860000000000,0.19920000000000,0.55390000000000,0.6158,NA,7410.1649,6.7305,6.5313,0.1992,0.3479,6.7373,0.7359,6.0014,-0.0728,7410.1649,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7423.3884,NA,6.69220000000000,6.77990000000000,0.09210000000000,0.64510000000000,0.7035,NA,7416.8954,6.5851,6.4930,0.0921,0.3547,6.7834,0.7768,6.0066,-0.0494,7416.8954,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7430.0252,NA,6.63680000000000,6.61000000000000,0.12690000000000,0.48100000000000,0.6767,NA,7423.4805,6.6716,6.5447,0.1269,0.5530,6.4727,0.6671,5.8056,-0.0249,7423.4805,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7436.6962,NA,6.67100000000000,6.55940000000000,0.11120000000000,0.48680000000000,0.5651,NA,7430.1521,6.6553,6.5441,0.1112,0.3541,6.6768,0.6159,6.0609,0.1122,7430.1521,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7443.4168,NA,6.72060000000000,6.70010000000000,0.11210000000000,0.48410000000000,0.5446,NA,7436.8074,6.7215,6.6094,0.1121,0.3756,6.7179,0.6265,6.0914,-0.0448,7436.8074,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7450.0588,NA,6.64200000000000,6.81080000000000,0.22730000000000,0.70440000000000,0.7134,NA,7443.5289,6.7572,6.5299,0.2273,0.3720,6.8623,0.8900,5.9723,-0.0893,7443.5289,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7456.7451,NA,6.68630000000000,6.64360000000000,0.12800000000000,0.65970000000000,0.6707,NA,7450.2861,6.5870,6.4590,0.1280,0.4771,6.6416,0.8273,5.8143,0.1136,7450.2861,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7463.3951,NA,6.65000000000000,6.68800000000000,0.11990000000000,0.45310000000000,0.7087,NA,7456.8731,6.6419,6.5220,0.1199,0.5317,6.4434,0.6056,5.8378,-0.1010,7456.8731,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7470.0428,NA,6.64770000000000,6.48110000000000,0.13160000000000,0.48220000000000,0.5421,NA,7463.5150,6.6594,6.5278,0.1316,0.3332,6.6768,0.6186,6.0582,0.1608,7463.5150,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7476.6952,NA,6.65240000000000,6.66000000000000,0.12160000000000,0.48810000000000,0.5497,NA,7470.1744,6.6424,6.5208,0.1216,0.3506,6.6583,0.6736,5.9847,-0.0006,7470.1744,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7483.3739,NA,6.67870000000000,6.71110000000000,0.25220000000000,0.57540000000000,0.5821,NA,7476.8168,6.8093,6.5571,0.2522,0.3665,6.7660,0.7053,6.0607,-0.0687,7476.8168,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7490.0201,NA,6.64620000000000,6.79840000000000,0.13310000000000,0.72280000000000,0.7343,NA,7483.6261,6.5271,6.3940,0.1331,0.3232,6.7936,0.8501,5.9435,0.0109,7483.6261,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7496.7101,NA,6.69000000000000,6.67950000000000,0.09500000000000,0.46160000000000,0.7238,NA,7490.1532,6.6519,6.5569,0.0950,0.5897,6.4288,0.5999,5.8289,-0.1524,7490.1532,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7503.3585,NA,6.64840000000000,6.45790000000000,0.11780000000000,0.47440000000000,0.5333,NA,7496.8051,6.6712,6.5534,0.1178,0.3666,6.6612,0.6016,6.0596,0.1940,7496.8051,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7510.0381,NA,6.67960000000000,6.75130000000000,0.13160000000000,0.58160000000000,0.6050,NA,7503.4763,6.6934,6.5618,0.1316,0.3566,6.7868,0.7621,6.0247,-0.0801,7503.4763,NA,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7516.8666,NA,6.82850000000000,6.79500000000000,0.19620000000000,0.51720000000000,0.5715,NA,7510.1697,6.8931,6.6969,0.1962,0.4500,6.7641,0.6536,6.1105,-0.1016,7510.1697,2.3633,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7523.4676,NA,6.60100000000000,6.74720000000000,0.10210000000000,0.70660000000000,0.7177,NA,7517.0628,6.5069,6.4048,0.1021,0.3210,6.7904,0.8871,5.9033,0.1459,7517.0628,2.1252,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7530.2802,NA,6.81260000000000,6.69330000000000,0.15580000000000,0.50820000000000,0.5984,NA,7523.5697,6.8663,6.7105,0.1558,0.6045,6.6142,0.6422,5.9720,-0.1864,7523.5697,1.3169,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7536.9463,NA,6.66610000000000,6.76160000000000,0.09440000000000,0.63690000000000,0.6939,NA,7530.4360,6.6047,6.5103,0.0944,0.3524,6.7948,0.8546,5.9402,0.1047,7530.4360,1.5660,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7543.4631,NA,6.51680000000000,6.37270000000000,0.11470000000000,0.49250000000000,0.5498,NA,7537.0407,6.5371,6.4224,0.1147,0.5425,6.3724,0.6747,5.6977,0.2320,7537.0407,1.4454,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7550.3824,NA,6.91930000000000,6.89370000000000,0.11670000000000,0.51420000000000,0.5242,NA,7543.5778,6.9213,6.8046,0.1167,0.3778,6.9410,0.7802,6.1608,-0.3566,7543.5778,1.3331,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7556.8654,NA,6.48300000000000,6.65200000000000,0.09570000000000,0.68220000000000,0.6932,NA,7550.4991,6.4620,6.3663,0.0957,0.3975,6.6510,0.8262,5.8248,0.2693,7550.4991,1.4960,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7563.4957,NA,6.63030000000000,6.50510000000000,0.11090000000000,0.55750000000000,0.5680,NA,7556.9611,6.6455,6.5346,0.1109,0.5865,6.5056,0.6962,5.8094,-0.0431,7556.9611,1.4884,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7570.4271,NA,6.93140000000000,7.04460000000000,0.09570000000000,0.67250000000000,0.6812,NA,7563.6066,6.9162,6.8205,0.0957,0.4466,7.0464,0.8222,6.2242,-0.3991,7563.6066,1.5299,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7576.8131,NA,6.38600000000000,6.23090000000000,0.11850000000000,0.46560000000000,0.5261,NA,7570.5228,6.4088,6.2903,0.1185,0.5768,6.1791,0.6129,5.5662,0.6853,7570.5228,1.2734,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7583.4784,NA,6.66530000000000,6.71940000000000,0.10250000000000,0.57120000000000,0.5802,NA,7576.9316,6.6493,6.5468,0.1025,0.3471,6.7709,0.7692,6.0017,-0.3106,7576.9316,1.4911,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7590.3005,NA,6.82210000000000,6.97190000000000,0.11740000000000,0.65950000000000,0.7300,NA,7583.5809,6.8370,6.7196,0.1174,0.4687,6.9104,0.7903,6.1201,-0.3226,7583.5809,1.4650,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7596.7796,NA,6.47910000000000,6.40200000000000,0.10090000000000,0.50520000000000,0.6529,NA,7590.4179,6.4626,6.3617,0.1009,0.5421,6.3248,0.6362,5.6886,0.4350,7590.4179,1.3549,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7603.5047,NA,6.72510000000000,6.70870000000000,0.11320000000000,0.62700000000000,0.6365,NA,7596.8805,6.7374,6.6242,0.1132,0.4043,6.8469,0.7693,6.0776,-0.2461,7596.8805,1.5742,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7610.3857,NA,6.88100000000000,6.85230000000000,0.11590000000000,0.55160000000000,0.6078,NA,7603.6179,6.8837,6.7678,0.1159,0.5138,6.8056,0.7412,6.0644,-0.1149,7603.6179,1.4307,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7617.0052,NA,6.61950000000000,6.61410000000000,0.19220000000000,0.54600000000000,0.6024,NA,7610.5016,6.6958,6.5036,0.1922,0.4357,6.6139,0.7295,5.8844,0.2696,7610.5016,1.5445,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7623.5717,NA,6.56650000000000,6.55190000000000,0.09570000000000,0.53300000000000,0.5878,NA,7617.1974,6.4700,6.3743,0.0957,0.3538,6.5535,0.7586,5.7949,0.1439,7617.1974,1.5943,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7630.2131,NA,6.64140000000000,6.73410000000000,0.11520000000000,0.54190000000000,0.6805,NA,7623.6674,6.6609,6.5457,0.1152,0.4373,6.6503,0.6698,5.9805,-0.2641,7623.6674,1.3243,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7637.0079,NA,6.79480000000000,6.65240000000000,0.09390000000000,0.48170000000000,0.5381,NA,7630.3283,6.7735,6.6796,0.0939,0.4267,6.7346,0.6193,6.1153,0.0085,7630.3283,1.4832,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7643.4490,NA,6.44110000000000,6.41600000000000,0.11770000000000,0.45550000000000,0.5130,NA,7637.1018,6.4649,6.3472,0.1177,0.3878,6.4149,0.6786,5.7363,0.3575,7637.1018,1.3938,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7650.3369,NA,6.88790000000000,6.99320000000000,0.17130000000000,0.56080000000000,0.6183,NA,7643.5667,6.9415,6.7702,0.1713,0.3378,6.9932,0.7558,6.2374,-0.5283,7643.5667,1.3898,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7656.8629,NA,6.52600000000000,6.63100000000000,0.11650000000000,0.71130000000000,0.7233,NA,7650.5082,6.4712,6.3547,0.1165,0.3895,6.6765,0.9110,5.7655,0.3105,7650.5082,1.5154,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7663.5239,NA,6.66100000000000,6.43510000000000,0.11400000000000,0.48960000000000,0.4974,NA,7656.9794,6.6585,6.5445,0.1140,0.5948,6.4393,0.6600,5.7793,0.0361,7656.9794,1.4514,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7670.2671,NA,6.74320000000000,6.95830000000000,0.09600000000000,0.64980000000000,0.7125,NA,7663.6379,6.7252,6.6292,0.0960,0.3756,6.9034,0.7894,6.1140,-0.2998,7663.6379,1.4122,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7676.9692,NA,6.70210000000000,6.66060000000000,0.14470000000000,0.60420000000000,0.6710,NA,7670.3631,6.7508,6.6061,0.1447,0.5538,6.6565,0.8162,5.8403,0.0646,7670.3631,1.5787,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7683.4777,NA,6.50850000000000,6.47560000000000,0.11410000000000,0.63020000000000,0.6381,NA,7677.1139,6.4779,6.3638,0.1141,0.4595,6.5345,0.7615,5.7730,0.2752,7677.1139,1.5459,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7690.4126,NA,6.93490000000000,6.81670000000000,0.10870000000000,0.45430000000000,0.5199,NA,7683.5918,6.9295,6.8208,0.1087,0.5161,6.7590,0.6474,6.1116,-0.3388,7683.5918,1.3645,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7696.8463,NA,6.43370000000000,6.48590000000000,0.11560000000000,0.42040000000000,0.5721,NA,7690.5213,6.4406,6.3250,0.1156,0.3456,6.3998,0.6559,5.7439,0.4436,7690.5213,1.3532,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7703.4917,NA,6.64540000000000,6.62430000000000,0.11440000000000,0.48870000000000,0.5510,NA,7696.9619,6.6442,6.5298,0.1144,0.3048,6.7137,0.6300,6.0837,-0.1837,7696.9619,1.4665,NA
NMS.exe,14928,0x24E59D4B510,DXGI,0,512,1,Hardware Composed: Independent Flip,7710.5026,NA,7.01090000000000,7.18040000000000,0.10190000000000,0.71010000000000,0.7205,NA,7703.6061,6.9984,6.8965,0.1019,0.3743,7.2323,0.9010,6.3313,-0.5362,7703.6061,1.6556,NA
